code_scheme,area_code,area_level,area_name,parent_scheme,parent_code,census_2011_code,snapshot_date,source_url,latitude,longitude,point_method,bbox_west,bbox_south,bbox_east,bbox_north,geometry_source,boundary_vintage
IN-PIN,731242,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,731243,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,731244,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,731245,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,731301,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,731302,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,731303,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,731304,PostalCode,Birbhum,LGD,307,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.954375,87.663303,inherited:District,87.086707,23.540302,88.025071,24.583254,SOI_Districts,2023-12-11
IN-PIN,732101,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732102,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732103,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732121,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732122,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732123,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732124,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732125,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732126,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732127,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732128,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732138,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732139,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732140,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732141,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732142,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732144,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732201,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732202,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732203,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732204,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732205,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732206,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732207,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732208,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732209,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732210,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732215,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,732216,PostalCode,Malda,LGD,316,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.136916,88.090580,inherited:District,87.763883,24.655245,88.463966,25.539771,SOI_Districts,2023-12-11
IN-PIN,733101,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733102,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733103,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733121,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733123,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733124,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733125,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733126,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733127,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733128,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733129,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733130,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733132,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733133,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733134,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733140,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733141,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733142,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733143,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733145,PostalCode,Dakshin Dinajpur,LGD,310,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.367223,88.575495,inherited:District,88.165264,25.164909,89.009442,25.607021,SOI_Districts,2023-12-11
IN-PIN,733156,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733201,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733202,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733207,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733208,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733209,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733210,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,733215,PostalCode,Uttar Dinajpur,LGD,311,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,25.845938,88.106307,inherited:District,87.807355,25.244701,88.524840,26.499456,SOI_Districts,2023-12-11
IN-PIN,734002,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734003,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734008,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734009,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734010,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734011,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734012,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734013,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734014,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734101,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734102,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734104,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734105,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734201,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734203,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734213,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734214,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734215,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734216,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734217,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734218,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734219,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734220,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734221,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734222,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734223,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734224,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734226,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734301,PostalCode,Kalimpong,LGD,702,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,27.034545,88.630890,inherited:District,88.391481,26.865499,88.881172,27.191264,SOI_Districts,2023-12-11
IN-PIN,734311,PostalCode,Kalimpong,LGD,702,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,27.034545,88.630890,inherited:District,88.391481,26.865499,88.881172,27.191264,SOI_Districts,2023-12-11
IN-PIN,734312,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734313,PostalCode,Darjeeling,LGD,309,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,26.850567,88.262039,inherited:District,87.986830,26.451510,88.512470,27.221067,SOI_Districts,2023-12-11
IN-PIN,734314,PostalCode,Kalimpong,LGD,702,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,27.034545,88.630890,inherited:District,88.391481,26.865499,88.881172,27.191264,SOI_Districts,2023-12-11
