code_scheme,area_code,area_level,area_name,parent_scheme,parent_code,parent_level,census_2011_code,snapshot_date,source_url,latitude,longitude,point_method,bbox_west,bbox_south,bbox_east,bbox_north,geometry_source,boundary_vintage,has_polygon,same_as
IN-PIN,627654,PostalCode,Tirunelveli,LGD,592,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.575007,77.590408,inherited:District,77.169767,8.142107,77.973612,8.957008,SOI_Districts,2023-12-11,false,
IN-PIN,627657,PostalCode,Tirunelveli,LGD,592,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.575007,77.590408,inherited:District,77.169767,8.142107,77.973612,8.957008,SOI_Districts,2023-12-11,false,
IN-PIN,627713,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627719,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627751,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627753,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627754,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627755,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627756,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627757,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627758,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627759,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627760,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627761,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627764,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627802,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627803,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627804,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627805,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627806,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627807,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627808,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627809,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627811,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627812,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627813,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627814,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627818,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627851,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627852,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627853,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627854,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627855,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627856,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627857,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627858,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627859,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627860,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627861,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627862,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,627951,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,627953,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,628001,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628002,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628005,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628101,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628102,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628103,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628104,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628105,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628151,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628152,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628201,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628202,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628203,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628204,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628205,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628206,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628207,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628208,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628209,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628210,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628211,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628212,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628213,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628215,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628216,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628218,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628229,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628251,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628252,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628301,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628302,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628303,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628304,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628401,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628402,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628502,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,628503,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628552,PostalCode,Tenkasi,LGD,733,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
IN-PIN,628601,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628612,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628613,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628614,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628615,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628616,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628617,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628618,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628619,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628620,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628621,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628622,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628623,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
IN-PIN,628653,PostalCode,Thoothukkudi,LGD,594,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,8.901449,77.997628,inherited:District,77.673158,8.321146,78.384887,9.371974,SOI_Districts,2023-12-11,false,
